block,cost,SHA_COMPRESS,SHA_EXTEND,KECCAK_PERMUTE,POSEIDON2_PERMUTE,ED_ADD,ED_DECOMPRESS,SECP256K1_ADD,SECP256K1_DOUBLE,SECP256K1_DECOMPRESS,SECP256R1_ADD,SECP256R1_DOUBLE,SECP256R1_DECOMPRESS,BN254_ADD,BN254_DOUBLE,BLS12381_ADD,BLS12381_DOUBLE,BLS12381_DECOMPRESS,BN254_FP_ADD,BN254_FP_SUB,BN254_FP_MUL,BN254_FP2_ADD,BN254_FP2_SUB,BN254_FP2_MUL,BLS12381_FP_ADD,BLS12381_FP_SUB,BLS12381_FP_MUL,BLS12381_FP2_ADD,BLS12381_FP2_SUB,BLS12381_FP2_MUL,SECP256K1_FP_ADD,SECP256K1_FP_SUB,SECP256K1_FP_MUL,UINT256_MUL
24000778,27844511232660257,14,14,80424,0,0,0,53239,106496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000779,73073338022364327,14,14,120935,0,0,0,58395,117248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000780,15602784815903141,14,14,50911,0,0,0,38083,76288,0,0,0,0,0,0,0,0,0,75355,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,5
24000781,55572296374499275,14,14,129925,0,0,0,60411,121344,0,0,0,0,0,0,0,0,0,75240,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,5
24000782,25552879407599681,14,14,69924,0,0,0,53579,107520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000783,78337025047962573,19,19,129333,0,0,0,67199,134656,0,0,0,0,0,0,0,0,0,91756,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,4
24000784,26152997217662673,14,14,70119,0,0,0,56294,112640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000785,21757001789281118,18,18,77729,0,0,0,48354,96768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000786,23563104535809566,14,14,64401,0,0,0,45621,91648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000787,58745923149031121,14,14,104107,0,0,0,47746,95232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000788,25278669125200160,23,23,62785,0,0,0,42502,84992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000789,63568740419163006,14,14,115370,0,0,0,68236,137216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000790,78528211076105008,14,14,106840,0,0,0,33623,67584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000791,21228500158537155,51,51,67163,0,0,0,54009,108032,0,0,0,0,0,0,0,0,0,201131,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000792,17794535683106953,14,14,64386,0,0,0,50628,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000793,26034854664589638,14,14,68280,0,0,0,64934,130048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000794,57911126160022386,14,14,99715,0,0,0,59350,119296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000795,20473677794327942,14,14,72388,0,0,0,50237,100864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000796,19919627271908237,51,51,64891,0,0,0,67398,135168,0,0,0,0,0,0,0,0,0,201433,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000797,19459228726908512,79,79,61682,0,0,0,49801,99840,0,0,0,0,0,0,0,0,0,217078,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000798,34438715416262772,69,69,95496,0,0,0,73583,147968,0,0,0,0,0,0,0,0,0,202035,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000799,63500679643867169,22,22,115081,0,0,0,54544,109568,0,0,0,0,0,0,0,0,0,48500,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000800,78300874622421530,30,30,105186,0,0,0,32214,65024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000801,22692810740630731,15,15,79982,0,0,0,57358,114688,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000802,12619270103201467,14,14,43404,0,0,0,29374,59392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000803,22013277001785814,14,14,60261,0,0,0,41875,84480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000804,60991016094175969,14,14,107694,0,0,0,83819,168960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000805,79182601131463474,14,14,100620,0,0,0,30204,60928,0,0,0,0,0,0,0,0,0,216401,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000806,39704900613196044,26,26,83543,0,0,0,40629,81408,0,0,0,0,0,0,0,0,0,66834,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,4
24000807,7855947376179345,15,15,20746,0,0,0,20642,41472,0,0,0,0,0,0,0,0,2,218359,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,25
24000808,29597769129472034,18,18,91552,0,0,0,73348,147456,0,0,0,0,0,0,0,0,0,219113,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000809,24914598841819802,14,14,60771,0,0,0,40597,81920,0,0,0,0,0,0,0,0,0,215652,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000810,66667255523613630,14,14,101914,0,0,0,50618,101888,0,0,0,0,0,0,0,0,0,218449,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000811,70730328538986806,34,34,112903,0,0,0,50192,100864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000812,55899282900164469,35,35,88183,0,0,0,41364,83456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000813,22034607875635667,14,14,57041,0,0,0,36005,72704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000814,13507768558318910,14,14,46692,0,0,0,47246,95232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000815,6911572413832539,14,14,23757,0,0,0,26085,52224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000816,28495411735166284,23,23,95351,0,0,0,77771,156160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000817,29638271326794291,24,24,92005,0,0,0,63024,125952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000818,13313500881629631,14,14,44819,0,0,0,44531,89088,0,0,0,0,0,0,0,0,0,89527,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,7
24000819,61370826490501416,15,15,105529,0,0,0,61353,123392,0,0,0,0,0,0,0,0,2,598730,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000820,54533149784981248,14,14,97539,0,0,0,53609,107520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000821,14621091102195091,14,14,44754,0,0,0,34619,69632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000822,15507643935510991,14,14,53755,0,0,0,52378,105472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000823,49540127758643947,28,28,80632,0,0,0,64784,130560,0,0,0,0,0,0,0,0,2,598218,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000824,12658341285194542,14,14,45157,0,0,0,47291,95232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000825,62344566591186341,20,20,109416,0,0,0,69448,140288,0,0,0,0,0,0,0,0,12,599616,0,0,17578,0,18039,324618,0,0,183198,0,90138,0,0,0,89
24000826,47807909760649020,15,15,123996,0,0,0,46955,94720,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000827,18730780537793162,14,14,65690,0,0,0,53289,107008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000828,31079332857840926,14,14,80271,0,0,0,61823,123904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000829,33976921579281298,24,24,56302,0,0,0,60610,122368,0,0,0,0,0,0,0,0,2,599440,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000830,65130951865799338,15,15,128556,0,0,0,70705,142336,0,0,0,0,0,0,0,0,2,601855,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000831,14863812530740101,16,16,52394,0,0,0,53701,107520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000832,41726026140875968,14,14,105380,0,0,0,41920,84480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000833,41607415455222646,23,23,90999,0,0,0,53764,107520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000834,38200530493421275,15,15,64891,0,0,0,66794,134144,0,0,0,0,0,0,0,0,2,596757,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000835,10753195193420332,23,23,38667,0,0,0,48233,96768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000836,65191505858047278,14,14,106481,0,0,0,40172,80896,0,0,0,0,0,0,0,0,0,65172,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,1
24000837,24304402510615863,14,14,71579,0,0,0,48368,97280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000838,34997352333135677,14,14,90879,0,0,0,49494,99328,0,0,0,0,0,0,0,0,0,48550,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000839,4960853298654241,14,14,18131,0,0,0,31844,64512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000840,34193588481122420,16,16,112465,0,0,0,90707,182272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000841,23841513579692520,30,30,72590,0,0,0,45468,91648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000842,33872670222308123,14,14,89544,0,0,0,57775,116224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000843,51628115549017647,15,15,87996,0,0,0,49851,100864,0,0,0,0,0,0,0,0,2,602797,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000844,32147309770385541,62,62,78936,0,0,0,48751,97792,0,0,0,0,0,0,0,0,0,217935,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000845,42815719292377179,14,14,99120,0,0,0,43456,87552,0,0,0,0,0,0,0,0,0,92199,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,4
24000846,81228035775365518,14,14,101400,0,0,0,17469,35328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000847,78294844353396192,15,15,125550,0,0,0,42109,84480,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000848,16310806517718274,27,27,52731,0,0,0,45212,90624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000849,3434386958952786,14,14,12209,0,0,0,18137,36352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000850,154253785041616778,20,20,124355,0,0,0,113319,229376,0,0,0,0,0,0,0,0,12,3604928,0,0,105468,0,108234,324618,0,0,183198,0,90138,0,0,0,414
24000851,25869989276272621,15,15,27021,0,0,0,35492,71680,0,0,0,0,0,0,0,0,2,601206,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000852,36816310053862485,31,31,117775,0,0,0,94340,189952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000853,7076099758723660,14,14,24535,0,0,0,26095,52224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000854,65923706773728725,14,14,163484,0,0,0,73241,146944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000855,32952209336716292,14,14,87045,0,0,0,44515,89600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000856,38449464565458271,18,18,87529,0,0,0,68906,138240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000857,40853474890376400,14,14,85587,0,0,0,42873,86016,0,0,0,0,0,0,0,0,0,150769,0,0,35156,0,36078,0,0,0,0,0,0,0,0,0,10
24000858,57634230140452022,31,31,98901,0,0,0,67284,134656,0,0,0,0,0,0,0,0,2,676741,0,0,35156,0,36078,54103,0,0,30533,0,15023,0,0,0,74
24000859,29735339513744218,14,14,74544,0,0,0,43765,88064,0,0,0,0,0,0,0,0,0,75545,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,5
24000860,3427924504026180,14,14,12410,0,0,0,11665,23552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000861,61446823555472263,14,14,148958,0,0,0,78389,157696,0,0,0,0,0,0,0,0,0,75073,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,5
24000862,98334607220151573,24,24,148472,0,0,0,67548,136192,0,0,0,0,0,0,0,0,4,1491726,0,0,75358,0,83922,108206,0,0,61066,0,30046,0,0,0,161
24000863,21753596070016531,14,14,46302,0,0,0,33636,67584,0,0,0,0,0,0,0,0,0,75097,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,5
24000864,39054026406796170,14,14,93943,0,0,0,49728,100352,0,0,0,0,0,0,0,0,0,124252,0,0,35156,0,36078,0,0,0,0,0,0,0,0,0,7
24000865,42650339001441599,14,14,108232,0,0,0,72388,144896,0,0,0,0,0,0,0,0,0,74810,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,5
24000866,7180967130478145,14,14,25963,0,0,0,23385,47104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000867,41500535497326610,14,14,115000,0,0,0,77180,154624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000868,53684260755168747,14,14,123079,0,0,0,80875,162816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000869,16630099847933921,55,55,58979,0,0,0,49421,99328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000870,81354186008983559,23,23,104030,0,0,0,19623,39424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000871,71431234051465025,14,14,125250,0,0,0,59610,119808,0,0,0,0,0,0,0,0,0,219097,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000872,50362617430192039,21,21,75124,0,0,0,52025,105472,0,0,0,0,0,0,0,0,2,871458,0,0,52734,0,54117,54103,0,0,30533,0,15023,0,0,0,92
24000873,18572431250429349,55,55,55461,0,0,0,42936,86528,0,0,0,0,0,0,0,0,0,422237,0,0,35156,0,36078,0,0,0,0,0,0,0,0,0,40
24000874,12114685022399522,14,14,44444,0,0,0,38436,77312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000875,66579740955945192,52,52,120054,0,0,0,52270,105472,0,0,0,0,0,0,0,0,2,1020458,0,0,52734,0,54117,54103,0,0,30533,0,15023,0,0,0,109
24000876,13086293050667254,14,14,40663,0,0,0,46879,93696,0,0,0,0,0,0,0,0,0,219732,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000877,77455965340978274,30,30,182713,0,0,0,82716,166400,0,0,0,0,0,0,0,0,0,266362,0,0,35156,0,36078,0,0,0,0,0,0,0,0,0,23
24000878,81518111567073084,14,14,107055,0,0,0,23495,47104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000879,26988749113523162,14,14,68935,0,0,0,51852,104448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000880,40330614380010341,14,14,107321,0,0,0,52556,105472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000881,24553618950091672,23,23,57345,0,0,0,40667,81408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000882,17479492327108120,14,14,55487,0,0,0,50956,102400,0,0,0,0,0,0,0,0,0,218565,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000883,46265205003326413,15,15,71019,0,0,0,49258,99328,0,0,0,0,0,0,0,0,2,599519,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000884,81494483819721704,14,14,102466,0,0,0,15578,31232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000885,63196232235442003,20,20,154197,0,0,0,77708,155648,0,0,0,0,0,0,0,0,0,217225,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000886,11683055237740990,20,20,43326,0,0,0,37710,76288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000887,18292297967757055,24,24,60606,0,0,0,58620,117760,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000888,43098020004048989,14,14,108425,0,0,0,55772,111616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000889,12282967649286574,14,14,44114,0,0,0,44159,89088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000890,78742072742012963,18,18,24144,0,0,0,47547,96768,0,0,0,0,0,0,0,0,8,2409719,0,0,70312,0,72156,216412,0,0,122132,0,60092,0,0,0,276
24000891,38984667637496033,20,20,109278,0,0,0,71259,143360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000892,47899902694743670,14,14,128921,0,0,0,54722,110080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000893,13984395499292331,30,30,49814,0,0,0,51124,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000894,27094772102821714,14,14,65028,0,0,0,34030,68608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000895,57895999254292909,51,51,141496,0,0,0,61944,124416,0,0,0,0,0,0,0,0,0,200647,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000896,14839718356741417,14,14,54501,0,0,0,37999,76800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000897,8035330548111089,14,14,29372,0,0,0,31158,62976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000898,29964840554794630,14,14,86398,0,0,0,66036,133120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000899,70275927163439989,35,35,162965,0,0,0,55115,110592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000900,11155617888776178,14,14,38540,0,0,0,33159,66560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000901,39073099430225634,14,14,96868,0,0,0,52124,104960,0,0,0,0,0,0,0,0,0,48798,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000902,76124328655543355,14,14,107682,0,0,0,38792,78336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000903,76321697710898122,18,18,102446,0,0,0,31761,62976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000904,79193800546308535,51,51,112637,0,0,0,38788,78336,0,0,0,0,0,0,0,0,0,199606,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000905,80788101614581793,76,76,112899,0,0,0,35457,70656,0,0,0,0,0,0,0,0,0,219236,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000906,78893634385460898,14,14,131842,0,0,0,39758,79872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000907,70554179504383934,14,14,106618,0,0,0,37433,75264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000908,12730757001450407,14,14,49594,0,0,0,31484,62976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000909,48294464996723190,51,51,85207,0,0,0,53817,108032,0,0,0,0,0,0,0,0,0,200368,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000910,65177434082528800,51,51,105149,0,0,0,37537,75264,0,0,0,0,0,0,0,0,0,200827,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000911,11211972293219072,27,27,40727,0,0,0,37879,75776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000912,8411589143835898,15,15,25381,0,0,0,37424,75264,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000913,70709069843349755,18,18,121528,0,0,0,57690,115712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000914,20482143601363302,24,24,50462,0,0,0,49140,98816,0,0,0,0,0,0,0,0,0,751561,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,79
24000915,66233056735988857,14,14,113938,0,0,0,50931,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000916,66273700576516684,14,14,105082,0,0,0,49895,100352,0,0,0,0,0,0,0,0,0,180923,0,0,40202,0,47844,0,0,0,0,0,0,0,0,0,12
24000917,13023723895107731,23,23,49835,0,0,0,43722,87552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000918,17438002661339363,14,14,62716,0,0,0,50674,101888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000919,22746746147530066,14,14,39691,0,0,0,20457,40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000920,78141343836775249,55,55,165534,0,0,0,81971,164864,0,0,0,0,0,0,0,0,0,377863,0,0,57780,0,65883,0,0,0,0,0,0,0,0,0,29
24000921,13429802461144783,14,14,46227,0,0,0,41342,83456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000922,22676302464258086,20,20,58720,0,0,0,41095,82944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000923,78171319692404504,23,23,137542,0,0,0,49467,99840,0,0,0,0,0,0,0,0,0,91640,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,4
24000924,42212372373749682,18,18,90341,0,0,0,51032,101888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000925,21775170739758287,14,14,55461,0,0,0,43043,86528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000926,32518302196300406,14,14,77225,0,0,0,45106,90624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000927,66901437105130980,14,14,112866,0,0,0,49529,99840,0,0,0,0,0,0,0,0,0,91685,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,4
24000928,72331067349047792,63,63,104768,0,0,0,47249,94720,0,0,0,0,0,0,0,0,0,219062,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000929,52879743107161676,31,31,104515,0,0,0,54507,109568,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000930,72522408453262412,14,14,131598,0,0,0,50014,100864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000931,11484477583530011,14,14,41110,0,0,0,35992,72192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000932,4923388037901214,14,14,18756,0,0,0,19817,39936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000933,26233714488605906,71,71,87119,0,0,0,81713,164864,0,0,0,0,0,0,0,0,0,217425,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000934,34440685694001805,18,18,86422,0,0,0,32139,64512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000935,16334086086968869,23,23,59009,0,0,0,46463,93184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000936,66998349981015408,14,14,125482,0,0,0,39077,78848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000937,14364487175319973,18,18,47800,0,0,0,36868,74240,0,0,0,0,0,0,0,0,0,48392,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000938,40462418319636734,14,14,84674,0,0,0,57535,116224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000939,61453991485276367,14,14,95853,0,0,0,38526,77312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000940,67526351454303911,18,18,108273,0,0,0,42949,86528,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,216412,0,0,122132,0,60092,0,0,0,16
24000941,16204319508153262,34,34,53371,0,0,0,46644,93184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000942,13460935563036232,18,18,43176,0,0,0,31421,62976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000943,37037636309897032,36,36,71933,0,0,0,36727,73728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
